edad_persona_en_situacion_de_violencia,genero_de_la_persona_agresora,genero_persona_en_situacion_de_violencia,modalidad_de_violencia_laboral,modalidad_de_violencia_institucional,modalidad_de_violencia_mediatica,modalidad_de_violencia_obstetrica,modalidad_de_violencia_otras,modalidad_violencia_contra_libertad_reproductiva,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_domestica,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_simbolica,Ubicación,vinculo_con_la_persona_agresora
67,No informado,Mujer,,,,,,,Argentina,,,,1,,,"Buenos Aires, Argentina",Otro
67,No informado,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Madre o tutor
67,No informado,Mujer,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
67,No informado,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
67,No informado,Mujer,,,,,,,Argentina,1,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
67,No informado,Mujer,,,,,,,Boliviana,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
67,No informado,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro
67,No informado,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Pareja
67,Otro,Mujer,,,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
67,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Mendoza, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Santiago Del Estero, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Corrientes, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"La Rioja, Argentina, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Mendoza, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Córdoba, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,1,1,1,1,,"Tierra del Fuego, Antártida e Islas del Atlántico Sur, Argentina",Pareja
67,Varon,Mujer,,,,,,,Argentina,1,1,1,1,1,1,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Boliviana,1,1,1,1,1,,"Buenos Aires, Argentina",Ex pareja
67,Varon,Mujer,,,,,,,No informado,,,1,1,,1,"Buenos Aires, Argentina",Otro
67,Varon,Mujer,,,,,,,No informado,1,,,,,,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
67,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Río Negro, Argentina",Pareja
67,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Otro
67,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
67,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Ex pareja
67,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Sin Informar, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
67,Varon,Mujer,,,,,,,No informado,1,1,1,1,,,"Tucumán, Argentina",Pareja
67,Varon,Mujer,,,,,,,No informado,1,1,1,1,1,1,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Paraguaya,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Paraguaya,1,1,1,1,,,"Buenos Aires, Argentina",Ex pareja
67,Varon,Mujer,,,,,,,Peruana,1,,1,1,,,"Buenos Aires, Argentina",Pareja
67,Varon,Mujer,,,,,,,Uruguaya,1,,1,1,,1,"Buenos Aires, Argentina",Ex pareja
67,Varon,Mujer,1,,,,,,No informado,,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
68,No informado,Mujer,,,,,,,Argentina,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
68,No informado,Mujer,,,,,,,Argentina,1,1,1,1,,,"Sin Informar, Argentina",Sin Informar
68,No informado,Mujer,,,,,,,No informado,1,,,1,,1,"Mendoza, Argentina",Pareja
68,No informado,Mujer,,,,,,,No informado,1,1,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro
68,Varon,Mujer,,,,,,,Argentina,,,1,1,,,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Mendoza, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,,1,,,,"Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Mendoza, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Tucumán, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"San Luis, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,,1,1,1,,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Argentina,1,1,1,1,1,,"Formosa, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Boliviana,1,,,1,,,"Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Chilena,1,,,1,,,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Chilena,1,,1,1,,1,"Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Chilena,1,1,1,1,1,,"San Luis, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,,,,1,,,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,No informado,1,,,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Chaco, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Entre Ríos, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"La Rioja, Argentina, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Santa Fe, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,No informado,1,1,1,,,1,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
68,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Pareja
68,Varon,Mujer,,,,,,,Paraguaya,1,1,1,,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
68,Varon,Mujer,,,,,,,Paraguaya,1,1,1,1,,1,"Buenos Aires, Argentina",Ex pareja
68,Varon,Mujer,,,,,,,Paraguaya,1,1,1,1,,1,"Buenos Aires, Argentina",Otro
68,Varon,Mujer,,,,,1,,Argentina,,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
68,Varon,Mujer,,,1,,,,Argentina,,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
69,Mujer,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
69,Mujer,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Otro familiar
69,Mujer,Mujer,,,,,,,No informado,,,1,1,,,"Buenos Aires, Argentina",Otro familiar
69,Mujer,Mujer,,,,,,,No informado,,1,,1,,,"Buenos Aires, Argentina",Otro familiar
69,Mujer,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
69,Mujer,Mujer,,,,,,,No informado,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
69,No informado,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Ex pareja
69,No informado,Mujer,,,,,,,No informado,1,,,1,,,"Buenos Aires, Argentina",Pareja
69,No informado,Mujer,,,,,,,No informado,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
69,Varon,Mujer,,,,,,,Argentina,,,,1,,,"Buenos Aires, Argentina",Otro
69,Varon,Mujer,,,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro
69,Varon,Mujer,,,,,,,Argentina,,,1,1,,,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,,1,,1,,1,"Buenos Aires, Argentina",Otro
69,Varon,Mujer,,,,,,,Argentina,,1,,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Ex pareja
69,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Ex pareja
69,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
69,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"San Luis, Argentina",Ex pareja
69,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,,1,1,1,,"Buenos Aires, Argentina",Ex pareja
69,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Buenos Aires, Argentina",Ex pareja
69,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Córdoba, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
69,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Córdoba, Argentina",Pareja
69,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Ex pareja
69,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,,,,1,,,"Río Negro, Argentina",Otro
69,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro
69,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Chaco, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
69,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Ex pareja
69,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,,,1,1,1,"Buenos Aires, Argentina",Otro familiar
69,Varon,Mujer,,,,,,,No informado,1,,,1,1,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Jujuy, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Ex pareja
69,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
69,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,1,,1,,,"Buenos Aires, Argentina",Otro familiar
69,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
69,Varon,Mujer,,,,,,,Otra,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Paraguaya,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,,,Uruguaya,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
69,Varon,Mujer,,,,,1,,No informado,,,1,1,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
69,Varon,Mujer,,,1,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro
69,Varon,Mujer,1,,,,,,Argentina,,,,,1,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
69,Varon,Sin Informar,,,,,,,Argentina,1,1,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
70,Mujer,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Pareja
70,Mujer,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
70,Mujer,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Mujer,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Otro familiar
70,Mujer,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Mujer,Mujer,,,,,,,No informado,,,,1,,,"Buenos Aires, Argentina",Otro familiar
70,Mujer,Mujer,,,,,,,No informado,,,1,1,,,"Buenos Aires, Argentina",Otro familiar
70,Mujer,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Mujer,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Mujer,Mujer,,1,,,,,Argentina,,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
70,No informado,Mujer,,,,,,,Argentina,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
70,No informado,Mujer,,,,,,,Argentina,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
70,No informado,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
70,No informado,Mujer,,,,,,,No informado,1,,1,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
70,No informado,Sin Informar,,,,,,,No informado,1,,,1,,,"Sin Informar, Argentina",Sin Informar
70,Otro,Mujer,,,,,,,Argentina,,,1,1,,1,"Buenos Aires, Argentina",Otro
70,Varon,Mujer,,,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro
70,Varon,Mujer,,,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Ex pareja
70,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Córdoba, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Mendoza, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Ex pareja
70,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro
70,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,Argentina,1,,,1,1,,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,,1,,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Mendoza, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,,1,1,,1,"Formosa, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,,1,1,1,1,"Buenos Aires, Argentina",Ex pareja
70,Varon,Mujer,,,,,,,Argentina,1,,1,1,1,1,"Mendoza, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,Argentina,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,1,,1,1,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Ex pareja
70,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,1,"Córdoba, Argentina",Pareja
70,Varon,Mujer,,,,,,,Argentina,1,1,1,1,1,,"Córdoba, Argentina",Pareja
70,Varon,Mujer,,,,,,,Chilena,1,,,1,,,"Buenos Aires, Argentina",Ex pareja
70,Varon,Mujer,,,,,,,Chilena,1,,1,1,,,"Mendoza, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,,,,1,,,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro
70,Varon,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,No informado,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,,,1,,,"San Juan, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,,1,1,,,"Mendoza, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Ex pareja
70,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,No informado,1,,1,1,,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,1,,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,No informado,1,1,1,1,,,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
70,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Otro familiar
70,Varon,Mujer,,,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,No informado,1,1,1,1,1,,"Buenos Aires, Argentina",Ex pareja
70,Varon,Mujer,,,,,,,No informado,1,1,1,1,1,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,,,Uruguaya,1,1,,1,,1,"Buenos Aires, Argentina",Pareja
70,Varon,Mujer,,,,,1,,Argentina,,,,,1,,"Sin Informar, Argentina",Otro
70,Varon,Mujer,,,,,1,,Argentina,,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
70,Varon,Mujer,,,,,1,,Otra,,,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
70,Varon,Mujer,,1,,,,,No informado,1,1,1,1,,1,"Buenos Aires, Argentina",Ex pareja
70,Varon,Mujer,1,,,,,,No informado,,1,,1,,,"Buenos Aires, Argentina",Otro
71,Mujer,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro familiar
71,Mujer,Mujer,,,,,,,No informado,1,,,1,,1,"Buenos Aires, Argentina",Otro familiar
71,No informado,Mujer,,1,,,,,Argentina,1,1,1,1,,,"Buenos Aires, Argentina",Ex pareja
71,Otro,Mujer,,,,,,,No informado,,,,1,,1,"Buenos Aires, Argentina",Otro familiar
71,Varon,Mujer,,,,,,,Argentina,,,,,,,"Buenos Aires, Argentina",Otro
71,Varon,Mujer,,,,,,,Argentina,,,,1,,,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,,,,1,,1,"Buenos Aires, Argentina",Otro
71,Varon,Mujer,,,,,,,Argentina,,,,1,1,,"Santa Fe, Argentina",Otro
71,Varon,Mujer,,,,,,,Argentina,,,,1,1,1,"Ciudad Autónoma de Buenos Aires, Argentina",Otro
71,Varon,Mujer,,,,,,,Argentina,,,1,1,,,"Buenos Aires, Argentina",Otro familiar
71,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Otro familiar
71,Varon,Mujer,,,,,,,Argentina,1,,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Ex pareja
71,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,,,1,,1,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Buenos Aires, Argentina",Otro
71,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Santa Fe, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,,1,1,,,"Tucumán, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Buenos Aires, Argentina",Ex pareja
71,Varon,Mujer,,,,,,,Argentina,1,1,,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Ciudad Autónoma de Buenos Aires, Argentina",Sin Informar
71,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Córdoba, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Corrientes, Argentina",Pareja
71,Varon,Mujer,,,,,,,Argentina,1,1,1,1,,,"Tucumán, Argentina",Ex pareja
